Cell,sector_name,sector_id,focus_area,indicator_name,year,indicator_item,state_name,district_name,indicator_value,indicator_unit,source
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Patna,866,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Nalanda,1183,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Bhojpur,1418,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Buxar,1677,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Rohtas,1081,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Kaimur (Bhabua),1238,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Gaya,950,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Jehanabad,1165,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Arwal,987,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Nawada,827,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Aurangabad,1006,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Saran,1648,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Siwan,1507,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Gopalganj,1369,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Muzaffarpur,869,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Purbi Champaran,1180,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Pashchim Champaran,1644,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Sitamarhi,375,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Sheohar,1349,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Vaishali,1995,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Darbhanga,865,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Madhubani,857,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Samastipur,1333,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Begusarai,1689,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Munger,1066,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Sheikhpura,638,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Lakhisarai,1567,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Jamui,1133,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Khagaria,1279,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Bhagalpur,1196,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Banka,1110,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Saharsa,803,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Supaul,1142,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Madhepura,1077,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Purnea,1248,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Kishanganj,1403,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Araria,1610,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Rape and Mustard",2022-23,Yield in kg/hectare,Bihar,Katihar,1717,Kg/Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Patna,4194,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Nalanda,3212,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Bhojpur,1085,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Buxar,1235,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Rohtas,4986,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Kaimur (Bhabua),2248,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Gaya,888,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Jehanabad,244,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Arwal,250,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Nawada,1318,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Aurangabad,4823,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Saran,3573,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Siwan,2066,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Gopalganj,2761,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Muzaffarpur,5148,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Purbi Champaran,2098,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Pashchim Champaran,3565,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Sitamarhi,879,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Sheohar,509,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Vaishali,2898,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Darbhanga,879,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Madhubani,522,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Samastipur,8165,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Begusarai,27085,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Munger,634,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Sheikhpura,1143,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Lakhisarai,3240,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Jamui,1141,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
H21,Agriculture and Allied Sectors,1,Growth of Horticulture in Bihar ,"Area, Production and Yield of Oilseeds",2022-23,Area in Hectare,Bihar,Khagaria,3529,Hectare,"
Directorate of Economics and Statistics, Government of Bihar"
